I:\InterSystems\HealthShare\mgr\logs\pButtons\20170103_000100_24hours_30sec_7.log,MGSTATv2.9a,wdcycle=40^10^80^4,globalbuffers=24000MB:0^0^24000^0^0^0,routinebuffers=1021MB:0^127^0^383^0^511,numberofcpus=8:x86^2^8,productversion=Cache for Windows (x86-64) 2015.2 (Build 664_3_16515U) Thu Jul 14 2016 13:11:41 EDT
Date,       Time    ,  Glorefs, RemGrefs, GRratio,  PhyRds, Rdratio, Gloupds, RemGupds, Rourefs, RemRrefs,  RouLaS, RemRLaS,  PhyWrs,   WDQsz,  WDtmpq, WDphase,  WIJwri,  RouCMs, Jrnwrts,  ActECP,  Addblk, PrgBufL, PrgSrvR,  BytSnt,  BytRcd,  WDpass,  IJUcnt, IJULock
01/03/2017, 09:45:50,   463001,        0,       0,       1,  111900,    6830,        0,   42536,        0,      98,       0,       0,    1819,       0,       0,       0,      35,       0,       0,       0,       0,       0,       0,       0,    1867,       0,       0
01/03/2017, 09:46:00,   292251,        0,       0,       8,16699.88,    9233,        0,   41385,        0,     319,       0,       0,    2224,       0,       0,       0,      38,       1,       0,       0,       0,       0,       0,       0,    1867,       0,       0
01/03/2017, 09:46:10,   397189,        0,       0,      10, 10818.2,   15975,        0,   33064,        0,      50,       0,       0,    2601,       0,       0,       0,      59,       0,       0,       0,       0,       0,       0,       0,    1867,       0,       0
01/03/2017, 09:46:20,   458615,        0,       0,       7,14143.57,    6466,        0,   34195,        0,      30,       0,     273,     612,       0,       0,       9,      43,       0,       0,       0,       0,       0,       0,       0,    1868,       0,       0
01/03/2017, 09:46:30,   519264,        0,       0,     159,  604.24,    4503,        0,   31981,        0,      20,       0,       0,     848,       0,       0,       0,      23,       0,       0,       0,       0,       0,       0,       0,    1868,       0,       0
01/03/2017, 09:46:40,   584546,        0,       0,       8,   16752,   10365,        0,   34661,        0,      30,       0,       0,    1373,       0,       0,       0,      14,       1,       0,       0,       0,       0,       0,       0,    1868,       0,       0
01/03/2017, 09:46:50,   480785,        0,       0,       4, 60760.5,   12862,        0,   48953,        0,      95,       0,       0,    2096,       0,       0,       0,      57,       1,       0,       0,       0,       0,       0,       0,    1868,       0,       0
01/03/2017, 09:47:00,   467206,        0,       0,      27, 8786.37,    9343,        0,   36442,        0,     194,       0,       0,    2461,       0,       0,       0,      39,       0,       0,       0,       0,       0,       0,       0,    1868,       0,       0
01/03/2017, 09:47:10,   283395,        0,       0,       5, 25536.8,    8196,        0,   30381,        0,     236,       0,       0,    2665,       0,       0,       0,      35,       0,       0,       0,       0,       0,       0,       0,    1868,       0,       0
01/03/2017, 09:47:20,   298931,        0,       0,       7,16118.43,   10328,        0,   34811,        0,     338,       0,       0,    2957,       0,       0,       0,      42,       0,       0,       0,       0,       0,       0,       0,    1868,       0,       0
01/03/2017, 09:47:30,   354109,        0,       0,       1,   78476,    9916,        0,   22596,        0,     198,       0,       0,    3302,       0,       0,       0,      22,       0,       0,       0,       0,       0,       0,       0,    1868,       0,       0
01/03/2017, 09:47:40,   313579,        0,       0,       1,  109238,    7059,        0,   37563,        0,     387,       0,     341,     241,       0,       0,      11,      37,       0,       0,       0,       0,       0,       0,       0,    1869,       0,       0
01/03/2017, 09:47:50,   274915,        0,       0,       4,37414.75,    6571,        0,   41544,        0,     428,       0,       0,     844,       0,       0,       0,      49,       0,       0,       0,       0,       0,       0,       0,    1869,       0,       0
01/03/2017, 09:48:00,   341077,        0,       0,       1,  148706,   10631,        0,   42303,        0,     292,       0,       0,    1290,       0,       0,       0,      46,       4,       0,       0,       0,       0,       0,       0,    1869,       0,       0
01/03/2017, 09:48:10,   367672,        0,       0,       2, 54034.5,    3181,        0,   40480,        0,     416,       0,       0,    1486,       0,       0,       0,      37,       0,       0,       0,       0,       0,       0,       0,    1869,       0,       0
01/03/2017, 09:48:20,   465211,        0,       0,       1,  167047,   10964,        0,   54915,        0,     323,       0,       0,    1838,       0,       0,       0,      60,       2,       0,       0,       0,       0,       0,       0,    1869,       0,       0
01/03/2017, 09:48:30,   367809,        0,       0,       2, 76271.5,   12110,        0,   44459,        0,     386,       0,       0,    2585,       0,       0,       0,      59,       1,       0,       0,       0,       0,       0,       0,    1869,       0,       0
01/03/2017, 09:48:40,   404713,        0,       0,       8,19173.13,   11074,        0,   42327,        0,     285,       0,       0,    2826,       0,       0,       0,      32,       5,       0,       0,       0,       0,       0,       0,    1869,       0,       0
01/03/2017, 09:48:50,   680639,        0,       0,       5, 29427.4,   15881,        0,   34729,        0,     113,       0,       0,    3128,       0,       0,       0,      67,       0,       0,       0,       0,       0,       0,       0,    1869,       0,       0
01/03/2017, 09:49:00,   663615,        0,       0,       6,53093.83,   14188,        0,   43930,        0,     231,       0,     366,     298,       0,       0,      12,      62,       0,       0,       0,       0,       0,       0,       0,    1870,       0,       0
01/03/2017, 09:49:10,   488614,        0,       0,       2, 84405.5,   18476,        0,   45043,        0,     168,       0,       0,     836,       0,       0,       0,      64,       0,       0,       0,       0,       0,       0,       0,    1870,       0,       0
01/03/2017, 09:49:20,   411391,        0,       0,      23, 5645.74,    8264,        0,   42097,        0,      17,       0,       0,    1219,       0,       0,       0,      41,       0,       0,       0,       0,       0,       0,       0,    1870,       0,       0
01/03/2017, 09:49:30,   642757,        0,       0,       6,37066.33,    5155,        0,   46412,        0,     180,       0,       0,    1566,       0,       0,       0,      48,       0,       0,       0,       0,       0,       0,       0,    1870,       0,       0
01/03/2017, 09:49:40,   206845,        0,       0,       6,22567.17,    7884,        0,   31361,        0,     201,       0,       0,    1846,       0,       0,       0,      27,       0,       0,       0,       0,       0,       0,       0,    1870,       0,       0
01/03/2017, 09:49:50,   207227,        0,       0,      14,   10541,    4124,        0,   37644,        0,     207,       0,       0,    2001,       0,       0,       0,      23,       0,       0,       0,       0,       0,       0,       0,    1870,       0,       0
01/03/2017, 09:50:00,   602062,        0,       0,       1,  394502,   12071,        0,   30397,        0,     157,       0,       0,    2098,       0,       0,       0,      43,       0,       0,       0,       0,       0,       0,       0,    1870,       0,       0
01/03/2017, 09:50:10,   718023,        0,       0,       5, 36439.4,    4944,        0,   35060,        0,      43,       0,       0,    2386,       0,       0,       0,      56,       0,       0,       0,       0,       0,       0,       0,    1870,       0,       0
01/03/2017, 09:50:20,   275153,        0,       0,       2, 16742.5,    1291,        0,   16326,        0,      22,       0,     252,     266,       0,       0,       8,      15,       0,       0,       0,       0,       0,       0,       0,    1871,       0,       0
01/03/2017, 09:50:30,   141852,        0,       0,       1,   67763,    2662,        0,   19349,        0,       5,       0,       0,     704,       0,       0,       0,      14,       0,       0,       0,       0,       0,       0,       0,    1871,       0,       0
01/03/2017, 09:50:40,   255966,        0,       0,      33,  3050.7,    5908,        0,   31701,        0,     118,       0,       0,    1381,       0,       0,       0,      43,       0,       0,       0,       0,       0,       0,       0,    1871,       0,       0
01/03/2017, 09:50:50,   211712,        0,       0,       1,  112697,    9275,        0,   31931,        0,     269,       0,       0,    1961,       0,       0,       0,      33,       1,       0,       0,       0,       0,       0,       0,    1871,       0,       0
01/03/2017, 09:51:00,   364338,        0,       0,      11,20264.82,   11641,        0,   47400,        0,     165,       0,       0,    2299,       0,       0,       0,      33,       0,       0,       0,       0,       0,       0,       0,    1871,       0,       0
01/03/2017, 09:51:10,   297022,        0,       0,       1,   98747,    6729,        0,   32487,        0,     206,       0,       0,    2428,       0,       0,       0,      21,       1,       0,       0,       0,       0,       0,       0,    1871,       0,       0
01/03/2017, 09:51:20,   146219,        0,       0,       7,   14746,    3747,        0,   27044,        0,     254,       0,       0,    2676,       0,       0,       0,      38,       0,       0,       0,       0,       0,       0,       0,    1871,       0,       0
01/03/2017, 09:51:30,   351591,        0,       0,      47, 5696.26,    7563,        0,   42301,        0,     245,       0,       0,    3134,       0,       0,       0,      49,       1,       0,       0,       0,       0,       0,       0,    1871,       0,       0
01/03/2017, 09:51:40,   259923,        0,       0,       1,   83582,    4177,        0,   32741,        0,     250,       0,     324,     358,       0,       0,      10,      25,       0,       0,       0,       0,       0,       0,       0,    1872,       0,       0
01/03/2017, 09:51:50,   521430,        0,       0,       4,29697.75,    5053,        0,   41646,        0,     152,       0,       0,    1105,       0,       0,       0,      42,       0,       0,       0,       0,       0,       0,       0,    1872,       0,       0
01/03/2017, 09:52:00,   557479,        0,       0,       6, 29182.5,   17147,        0,   38154,        0,     227,       0,       0,    1542,       0,       0,       0,      67,       0,       0,       0,       0,       0,       0,       0,    1872,       0,       0
01/03/2017, 09:52:10,   319599,        0,       0,      10,  9143.7,   15393,        0,   29470,        0,      12,       0,       0,    1819,       0,       0,       0,      38,       2,       0,       0,       0,       0,       0,       0,    1872,       0,       0
01/03/2017, 09:52:20,   371051,        0,       0,      35, 2306.51,    9266,        0,   34063,        0,      37,       0,       0,    2009,       0,       0,       0,      24,       0,       0,       0,       0,       0,       0,       0,    1872,       0,       0
01/03/2017, 09:52:30,   541111,        0,       0,       6,21503.67,    7133,        0,   43861,        0,      51,       0,       0,    2529,       0,       0,       0,      56,       1,       0,       0,       0,       0,       0,       0,    1872,       0,       0
01/03/2017, 09:52:40,   130826,        0,       0,       7, 8175.43,    2572,        0,   33868,        0,      13,       0,       0,    2692,       0,       0,       0,      25,       0,       0,       0,       0,       0,       0,       0,    1872,       0,       0
01/03/2017, 09:52:50,   204652,        0,       0,       2, 62974.5,    4530,        0,   34673,        0,      18,       0,       0,    2781,       0,       0,       0,      37,       0,       0,       0,       0,       0,       0,       0,    1872,       0,       0
01/03/2017, 09:53:00,   459363,        0,       0,       4,20837.25,    6142,        0,   46177,        0,     123,       0,     292,     850,       0,       0,       9,      40,       0,       0,       0,       0,       0,       0,       0,    1873,       0,       0
01/03/2017, 09:53:10,   454151,        0,       0,       3,   21639,    5597,        0,   23073,        0,     158,       0,       0,    1091,       0,       0,       0,      25,       0,       0,       0,       0,       0,       0,       0,    1873,       0,       0
01/03/2017, 09:53:20,   152461,        0,       0,      20, 3298.45,    3350,        0,   27786,        0,      31,       0,       0,    1616,       0,       0,       0,      37,       0,       0,       0,       0,       0,       0,       0,    1873,       0,       0
01/03/2017, 09:53:30,   343657,        0,       0,       6,12285.33,    7955,        0,   29340,        0,      14,       0,       0,    1811,       0,       0,       0,      28,       0,       0,       0,       0,       0,       0,       0,    1873,       0,       0
01/03/2017, 09:53:40,   179093,        0,       0,      12, 6929.92,    6036,        0,   32792,        0,     202,       0,       0,    1979,       0,       0,       0,      39,       0,       0,       0,       0,       0,       0,       0,    1873,       0,       0
01/03/2017, 09:53:50,   322836,        0,       0,       7,15550.57,   10691,        0,   40717,        0,      76,       0,       0,    2243,       0,       0,       0,      34,       0,       0,       0,       0,       0,       0,       0,    1873,       0,       0
01/03/2017, 09:54:00,   763389,        0,       0,      60, 4574.33,   15336,        0,   49026,        0,     146,       0,       0,    2670,       0,       0,       0,      72,       0,       0,       0,       0,       0,       0,       0,    1873,       0,       0
01/03/2017, 09:54:10,   546114,        0,       0,       5, 34860.8,   17380,        0,   44012,        0,      43,       0,       0,    2911,       0,       0,       0,      42,       0,       0,       0,       0,       0,       0,       0,    1873,       0,       0
01/03/2017, 09:54:20,   539645,        0,       0,      12, 9866.08,    8135,        0,   48137,        0,      59,       0,     303,     912,       0,       0,      10,      52,       2,       0,       0,       0,       0,       0,       0,    1874,       0,       0
01/03/2017, 09:54:30,   453748,        0,       0,       4,31775.25,   10900,        0,   44965,        0,      12,       0,       0,    1351,       0,       0,       0,      47,       0,       0,       0,       0,       0,       0,       0,    1874,       0,       0
01/03/2017, 09:54:40,   260662,        0,       0,       2,   67058,   11826,        0,   46085,        0,      26,       0,       0,    1883,       0,       0,       0,      24,       5,       0,       0,       0,       0,       0,       0,    1874,       0,       0
01/03/2017, 09:54:50,   363995,        0,       0,       1,  100942,    6771,        0,   35233,        0,      22,       0,       0,    2058,       0,       0,       0,      23,       2,       0,       0,       0,       0,       0,       0,    1874,       0,       0
01/03/2017, 09:55:00,   341184,        0,       0,       4, 23623.5,    5767,        0,   35324,        0,       8,       0,       0,    2198,       0,       0,       0,      33,       2,       0,       0,       0,       0,       0,       0,    1874,       0,       0
01/03/2017, 09:55:10,   516905,        0,       0,       5,   21298,   11395,        0,   33223,        0,      10,       0,       0,    2824,       0,       0,       0,      40,       4,       0,       0,       0,       0,       0,       0,    1874,       0,       0
01/03/2017, 09:55:20,   361630,        0,       0,       2,  101488,    8285,        0,   43264,        0,       9,       0,       0,    2997,       0,       0,       0,      34,       3,       0,       0,       0,       0,       0,       0,    1874,       0,       0
01/03/2017, 09:55:30,   196763,        0,       0,       2,   38324,    3966,        0,   29539,        0,      26,       0,       0,    3138,       0,       0,       0,      13,       1,       0,       0,       0,       0,       0,       0,    1874,       0,       0
01/03/2017, 09:55:40,   265077,        0,       0,       2,   71086,   10356,        0,   52269,        0,      27,       0,     331,     491,       0,       0,      11,      50,       2,       0,       0,       0,       0,       0,       0,    1875,       0,       0
01/03/2017, 09:55:50,   290490,        0,       0,       6,   13861,    3760,        0,   29576,        0,      15,       0,       0,     825,       0,       0,       0,      22,       0,       0,       0,       0,       0,       0,       0,    1875,       0,       0
01/03/2017, 09:56:00,    66509,        0,       0,       4,10157.75,    2455,        0,   18822,        0,      18,       0,       0,     866,       0,       0,       0,      14,       0,       0,       0,       0,       0,       0,       0,    1875,       0,       0
01/03/2017, 09:56:10,   193319,        0,       0,      18, 8036.89,   10631,        0,   31513,        0,      23,       0,       0,    1234,       0,       0,       0,      30,       0,       0,       0,       0,       0,       0,       0,    1875,       0,       0
01/03/2017, 09:56:20,   559095,        0,       0,      50, 6091.58,   20724,        0,   42499,        0,      15,       0,       0,    1825,       0,       0,       0,      22,       2,       0,       0,       0,       0,       0,       0,    1875,       0,       0
01/03/2017, 09:56:30,   469655,        0,       0,      24,  7613.5,   10057,        0,   37063,        0,      86,       0,       0,    2043,       0,       0,       0,      30,       3,       0,       0,       0,       0,       0,       0,    1875,       0,       0
01/03/2017, 09:56:40,   299321,        0,       0,       6,20838.33,   11919,        0,   45060,        0,      30,       0,       0,    2361,       0,       0,       0,      42,       1,       0,       0,       0,       0,       0,       0,    1875,       0,       0
01/03/2017, 09:56:50,   723988,        0,       0,      11,36292.27,   13995,        0,   44675,        0,      20,       0,       0,    2642,       0,       0,       0,      31,       0,       0,       0,       0,       0,       0,       0,    1875,       0,       0
01/03/2017, 09:57:00,   595099,        0,       0,       2, 97896.5,   11562,        0,   58090,        0,     105,       0,     276,     547,       0,       0,       9,      22,       5,       0,       0,       0,       0,       0,       0,    1876,       0,       0
01/03/2017, 09:57:10,   518262,        0,       0,       2, 70358.5,    7979,        0,   38641,        0,     103,       0,       0,     826,       0,       0,       0,      35,       0,       0,       0,       0,       0,       0,       0,    1876,       0,       0
01/03/2017, 09:57:20,   505720,        0,       0,       8, 15650.5,    7934,        0,   41049,        0,      32,       0,       0,    1959,       0,       0,       0,     127,       6,       0,       0,       0,       0,       0,       0,    1876,       0,       0
01/03/2017, 09:57:30,   437164,        0,       0,      14, 8620.21,    7983,        0,   42754,        0,      36,       0,       0,    2715,       0,       0,       0,     119,       7,       0,       0,       0,       0,       0,       0,    1876,       0,       0
01/03/2017, 09:57:40,   263059,        0,       0,       6,   17421,    7660,        0,   41804,        0,      23,       0,       0,    3096,       0,       0,       0,      79,       2,       0,       0,       0,       0,       0,       0,    1876,       0,       0
01/03/2017, 09:57:50,   439275,        0,       0,       2, 51553.5,    7062,        0,   41913,        0,      12,       0,       0,    3337,       0,       0,       0,      34,       1,       0,       0,       0,       0,       0,       0,    1876,       0,       0
01/03/2017, 09:58:00,   377388,        0,       0,      17, 9187.35,    8226,        0,   43304,        0,      31,       0,       0,    3702,       0,       0,       0,      37,       0,       0,       0,       0,       0,       0,       0,    1876,       0,       0
01/03/2017, 09:58:10,   290321,        0,       0,       8, 10797.5,    6820,        0,   38243,        0,      26,       0,       0,    4247,       0,       0,       0,      71,       2,       0,       0,       0,       0,       0,       0,    1876,       0,       0
01/03/2017, 09:58:20,   656312,        0,       0,      13, 6086.92,    9688,        0,   41471,        0,      13,       0,     436,     480,       0,       0,      14,      34,       0,       0,       0,       0,       0,       0,       0,    1877,       0,       0
01/03/2017, 09:58:30,   434001,        0,       0,       0,       0,    3405,        0,   32411,        0,      17,       0,       0,     592,       0,       0,       0,      14,       0,       0,       0,       0,       0,       0,       0,    1877,       0,       0
01/03/2017, 09:58:40,   355685,        0,       0,       9, 8776.56,    7190,        0,   41592,        0,      41,       0,       0,     887,       0,       0,       0,      58,       0,       0,       0,       0,       0,       0,       0,    1877,       0,       0
01/03/2017, 09:58:50,   174026,        0,       0,       2, 31779.5,    2177,        0,   23632,        0,      13,       0,       0,    1108,       0,       0,       0,      38,       0,       0,       0,       0,       0,       0,       0,    1877,       0,       0
01/03/2017, 09:59:00,   378482,        0,       0,       9,   10787,    5029,        0,   31116,        0,      33,       0,       0,    1505,       0,       0,       0,      34,       0,       0,       0,       0,       0,       0,       0,    1877,       0,       0
01/03/2017, 09:59:10,   150019,        0,       0,       6,   18076,    8830,        0,   19579,        0,      17,       0,       0,    1727,       0,       0,       0,      37,       0,       0,       0,       0,       0,       0,       0,    1877,       0,       0
01/03/2017, 09:59:20,   467042,        0,       0,       5, 34418.6,   11244,        0,   52221,        0,      40,       0,       0,    1971,       0,       0,       0,      29,       0,       0,       0,       0,       0,       0,       0,    1877,       0,       0
01/03/2017, 09:59:30,   231473,        0,       0,       5, 22190.6,    8227,        0,   45329,        0,      20,       0,       0,    2234,       0,       0,       0,      79,       0,       0,       0,       0,       0,       0,       0,    1877,       0,       0
01/03/2017, 09:59:40,   594270,        0,       0,       6,16011.17,    4929,        0,   32536,        0,      23,       0,     236,     226,       0,       0,       8,      42,       0,       0,       0,       0,       0,       0,       0,    1878,       0,       0
01/03/2017, 09:59:50,   290649,        0,       0,      15, 8116.47,    4527,        0,   34574,        0,      35,       0,       0,     584,       0,       0,       0,      33,       0,       0,       0,       0,       0,       0,       0,    1878,       0,       0
01/03/2017, 10:00:01,   440292,        0,       0,     154,  797.91,    6157,        0,   34747,        0,     106,       0,       0,    1005,       0,       0,       0,      53,       0,       0,       0,       0,       0,       0,       0,    1878,       0,       0
01/03/2017, 10:00:11,   614815,        0,       0,      74,  2395.2,   77635,        0,   25737,        0,      88,       0,       0,    1401,       0,       0,       0,      51,       1,       0,       0,       0,       0,       0,       0,    1878,       0,       0
01/03/2017, 10:00:21,   324118,        0,       0,       2, 56665.5,   17964,        0,   36747,        0,     130,       0,       0,    1731,       0,       0,       0,      46,       0,       0,       0,       0,       0,       0,       0,    1878,       0,       0
01/03/2017, 10:00:31,   170124,        0,       0,       7,10181.71,    6180,        0,   37930,        0,      37,       0,       0,    1871,       0,       0,       0,      32,       0,       0,       0,       0,       0,       0,       0,    1878,       0,       0
01/03/2017, 10:00:41,    74277,        0,       0,       4,  9393.5,    3951,        0,   24635,        0,      37,       0,       0,    2095,       0,       0,       0,      26,       1,       0,       0,       0,       0,       0,       0,    1878,       0,       0
01/03/2017, 10:00:51,   242608,        0,       0,       7,   17969,   16056,        0,   48024,        0,      35,       0,       0,    2553,       0,       0,       0,      51,       2,       0,       0,       0,       0,       0,       0,    1878,       0,       0
01/03/2017, 10:01:01,   466029,        0,       0,       7,23418.57,   12509,        0,   66342,        0,      33,       0,     273,     808,       0,       0,       9,      31,       1,       0,       0,       0,       0,       0,       0,    1879,       0,       0
01/03/2017, 10:01:11,   702115,        0,       0,       2, 58874.5,    4521,        0,   46375,        0,      26,       0,       0,    1024,       0,       0,       0,      34,       0,       0,       0,       0,       0,       0,       0,    1879,       0,       0
01/03/2017, 10:01:21,   626675,        0,       0,      24,  8752.5,   24080,        0,   72135,        0,      40,       0,       0,    1888,       0,       0,       0,     102,       3,       0,       0,       0,       0,       0,       0,    1879,       0,       0
01/03/2017, 10:01:31,   513605,        0,       0,      15,12510.47,   16990,        0,   62798,        0,      69,       0,       0,    2706,       0,       0,       0,     107,       5,       0,       0,       0,       0,       0,       0,    1879,       1,       0
01/03/2017, 10:01:41,   367992,        0,       0,      11,14254.82,    6481,        0,   53372,        0,      43,       0,       0,    3112,       0,       0,       0,      61,       4,       0,       0,       0,       0,       0,       0,    1879,       0,       0
01/03/2017, 10:01:51,   253793,        0,       0,       0,       0,    4322,        0,   30529,        0,      13,       0,       0,    3248,       0,       0,       0,      40,       0,       0,       0,       0,       0,       0,       0,    1879,       0,       0
01/03/2017, 10:02:01,   534165,        0,       0,       1,  113560,    6607,        0,   42356,        0,      57,       0,       0,    3434,       0,       0,       0,      33,       0,       0,       0,       0,       0,       0,       0,    1879,       0,       0
01/03/2017, 10:02:11,   228186,        0,       0,       1,   95313,    9224,        0,   39850,        0,      36,       0,       0,    3833,       0,       0,       0,      48,       1,       0,       0,       0,       0,       0,       0,    1879,       0,       0
01/03/2017, 10:02:21,   463443,        0,       0,       2,   68951,   14313,        0,   62117,        0,      59,       0,     401,     855,       0,       0,      13,      69,       2,       0,       0,       0,       0,       0,       0,    1880,       0,       0
01/03/2017, 10:02:31,   312822,        0,       0,      47, 2321.79,   10147,        0,   40890,        0,     280,       0,       0,    1299,       0,       0,       0,      46,       0,       0,       0,       0,       0,       0,       0,    1880,       0,       0
01/03/2017, 10:02:41,   409158,        0,       0,       5, 22807.2,    5984,        0,   34769,        0,     117,       0,       0,    1972,       0,       0,       0,      23,       2,       0,       0,       0,       0,       0,       0,    1880,       0,       0
01/03/2017, 10:02:51,   172881,        0,       0,      19, 5001.84,    7671,        0,   37228,        0,     146,       0,       0,    2265,       0,       0,       0,      44,       3,       0,       0,       0,       0,       0,       0,    1880,       0,       0
01/03/2017, 10:03:01,   339777,        0,       0,       1,  127356,    9773,        0,   37261,        0,     131,       0,       0,    2682,       0,       0,       0,      38,       1,       0,       0,       0,       0,       0,       0,    1880,       0,       0
01/03/2017, 10:03:11,   596800,        0,       0,       6,33360.33,   17930,        0,   30491,        0,     214,       0,       0,    3086,       0,       0,       0,      62,       1,       0,       0,       0,       0,       0,       0,    1880,       0,       0
01/03/2017, 10:03:21,   230446,        0,       0,       5, 19882.8,   10882,        0,   47659,        0,      25,       0,       0,    3417,       0,       0,       0,      58,       1,       0,       0,       0,       0,       0,       0,    1880,       0,       0
01/03/2017, 10:03:31,   370836,        0,       0,       8,   14015,    6182,        0,   32362,        0,      35,       0,       0,    3576,       0,       0,       0,      30,       0,       0,       0,       0,       0,       0,       0,    1880,       0,       0
01/03/2017, 10:03:41,   235046,        0,       0,       2, 37757.5,    4801,        0,   29794,        0,      15,       0,     369,     291,       0,       0,      12,      39,       0,       0,       0,       0,       0,       0,       0,    1881,       0,       0
01/03/2017, 10:03:51,   553436,        0,       0,      27, 4617.67,   11065,        0,   83374,        0,      64,       0,       0,    1406,       0,       0,       0,      67,       1,       0,       0,       0,       0,       0,       0,    1881,       0,       0
01/03/2017, 10:04:01,   404291,        0,       0,       7,18263.14,   14502,        0,   40914,        0,      18,       0,       0,    2014,       0,       0,       0,      43,       4,       0,       0,       0,       0,       0,       0,    1881,       0,       0
01/03/2017, 10:04:11,   411338,        0,       0,      33, 5153.09,   14913,        0,   50031,        0,      69,       0,       0,    2411,       0,       0,       0,      38,       1,       0,       0,       0,       0,       0,       0,    1881,       0,       0
01/03/2017, 10:04:21,   429488,        0,       0,       1,  164628,   11454,        0,   63408,        0,     109,       0,       0,    2866,       0,       0,       0,      22,       2,       0,       0,       0,       0,       0,       0,    1881,       0,       0
01/03/2017, 10:04:31,   424134,        0,       0,      12, 9665.33,   10523,        0,   57407,        0,     106,       0,       0,    3492,       0,       0,       0,      69,       2,       0,       0,       0,       0,       0,       0,    1881,       0,       0
01/03/2017, 10:04:41,   430572,        0,       0,      10, 16950.6,    7940,        0,   50880,        0,      73,       0,       0,    3647,       0,       0,       0,      45,       2,       0,       0,       0,       0,       0,       0,    1881,       0,       0
01/03/2017, 10:04:51,   513515,        0,       0,       6,   27146,    6197,        0,   49413,        0,     118,       0,       0,    3882,       0,       0,       0,      38,       5,       0,       0,       0,       0,       0,       0,    1881,       0,       0
01/03/2017, 10:05:01,   255386,        0,       0,       7,15552.57,   18996,        0,   45809,        0,      79,       0,     411,     591,       0,       0,      13,      62,       5,       0,       0,       0,       0,       0,       0,    1882,       0,       0
01/03/2017, 10:05:11,   419893,        0,       0,      15, 7042.93,   13017,        0,   53335,        0,      40,       0,       0,    1468,       0,       0,       0,      79,       1,       0,       0,       0,       0,       0,       0,    1882,       0,       0
01/03/2017, 10:05:21,   471691,        0,       0,      18, 7442.94,   13382,        0,   97669,        0,      19,       0,       0,    2029,       0,       0,       0,      32,       3,       0,       0,       0,       0,       0,       0,    1882,       0,       0
01/03/2017, 10:05:31,   732507,        0,       0,       9,15353.22,   13824,        0,   87071,        0,      38,       0,       0,    2602,       0,       0,       0,      50,       0,       0,       0,       0,       0,       0,       0,    1882,       0,       0
01/03/2017, 10:05:41,   337819,        0,       0,       7,14390.57,    5751,        0,   95156,        0,      19,       0,       0,    2759,       0,       0,       0,      21,       0,       0,       0,       0,       0,       0,       0,    1882,       0,       0
01/03/2017, 10:05:51,   746852,        0,       0,      10, 12087.2,    8244,        0,   93708,        0,      17,       0,       0,    2953,       0,       0,       0,      39,       0,       0,       0,       0,       0,       0,       0,    1882,       0,       0
01/03/2017, 10:06:01,   279864,        0,       0,      11, 9369.55,    9181,        0,   95953,        0,      36,       0,       0,    3324,       0,       0,       0,      51,       1,       0,       0,       0,       0,       0,       0,    1882,       0,       0
01/03/2017, 10:06:11,   569736,        0,       0,       4,36330.75,    7609,        0,  117202,        0,      26,       0,       0,    3550,       0,       0,       0,      76,       0,       0,       0,       0,       0,       0,       0,    1882,       0,       0
01/03/2017, 10:06:21,   352595,        0,       0,       3,40485.33,    7955,        0,  112924,        0,      22,       0,     366,     521,       0,       0,      12,      44,       0,       0,       0,       0,       0,       0,       0,    1883,       0,       0
01/03/2017, 10:06:31,   381082,        0,       0,      10, 14220.5,   13612,        0,   95330,        0,      21,       0,       0,    1287,       0,       0,       0,      50,       2,       0,       0,       0,       0,       0,       0,    1883,       0,       0
01/03/2017, 10:06:41,   341736,        0,       0,       5,   25133,   12976,        0,   58473,        0,      44,       0,       0,    1912,       0,       0,       0,      49,       1,       0,       0,       0,       0,       0,       0,    1883,       0,       0
01/03/2017, 10:06:51,   252486,        0,       0,       6, 18077.5,   10427,        0,   36303,        0,      11,       0,       0,    2205,       0,       0,       0,      37,       0,       0,       0,       0,       0,       0,       0,    1883,       0,       0
01/03/2017, 10:07:01,   318703,        0,       0,      10,   16601,   11743,        0,   38732,        0,      15,       0,       0,    2428,       0,       0,       0,      32,       0,       0,       0,       0,       0,       0,       0,    1883,       0,       0
01/03/2017, 10:07:11,   377005,        0,       0,      19, 9000.42,   16273,        0,   35387,        0,       7,       0,       0,    2595,       0,       0,       0,      17,       0,       0,       0,       0,       0,       0,       0,    1883,       0,       0
01/03/2017, 10:07:21,   526067,        0,       0,       2,   92019,   10338,        0,   48498,        0,      23,       0,       0,    2913,       0,       0,       0,      50,       0,       0,       0,       0,       0,       0,       0,    1883,       0,       0
01/03/2017, 10:07:31,   200250,        0,       0,       1,   66369,    4526,        0,   29611,        0,      25,       0,       0,    2989,       0,       0,       0,      18,       0,       0,       0,       0,       0,       0,       0,    1883,       0,       0
01/03/2017, 10:07:41,   281283,        0,       0,       2, 60970.5,    6933,        0,   35859,        0,      25,       0,     309,     258,       0,       0,      10,      26,       0,       0,       0,       0,       0,       0,       0,    1884,       0,       0
01/03/2017, 10:07:51,   417186,        0,       0,      30, 8260.77,   18109,        0,   46571,        0,     246,       0,       0,     668,       0,       0,       0,      39,       1,       0,       0,       0,       0,       0,       0,    1884,       0,       0
